16.204,-964,-12172,10936,-2319,3690,3718,14080,21248,-16385,-0.14494,0.03695,0.9746,0.81757,-0.33639,-0.45537,-0.10516
16.457,2136,-10948,12100,-2353,3044,1745,15104,20736,-16385,-0.1421,-0.00065991,0.98283,0.89222,0.13952,-0.42866,0.026877
16.702,676,-11848,10984,173,553,-683,15104,21248,-16897,-0.13033,-0.033989,0.96257,0.79622,0.47406,-0.3556,0.12184
16.98,-460,-12108,9132,315,-669,-835,13824,20992,-17153,-0.11828,-0.051703,0.92941,0.62349,0.6998,-0.28005,0.20765
17.239,-1892,-11504,8528,-1293,749,-425,15616,21248,-15873,-0.12315,-0.059576,0.92178,0.62196,0.69984,-0.28333,0.20764
17.488,-348,-10444,9844,-1747,3609,1531,14080,21248,-17409,-0.1336,-0.037554,0.94636,0.84194,0.40045,-0.35147,0.085102
17.731,1128,-11372,11676,1032,2803,-273,14080,21248,-17409,-0.15075,0.0028399,0.98022,0.89951,-0.011547,-0.43357,-0.052653
17.982,276,-12096,11236,2796,-1072,-635,14848,22528,-15617,-0.15435,0.062743,0.97564,0.79968,-0.42718,-0.40216,-0.12764
18.24,-580,-12256,11744,1221,-2320,-447,14592,20224,-16385,-0.154,0.069894,0.98109,0.8743,-0.15777,-0.45695,-0.04368
18.489,-1204,-11560,12624,-833,136,-833,14592,21760,-16385,-0.16072,0.051273,0.9866,0.88599,0.0097161,-0.46311,0.021356
18.748,-1768,-12036,13396,-1218,1826,662,15104,21248,-15873,-0.16941,-0.066777,1.0029,0.88266,0.052505,-0.46675,-0.017455
19.009,-188,-12232,13624,-1031,651,626,14336,21504,-17665,-0.17686,-0.19646,0.99974,0.87469,0.037471,-0.48141,-0.042053
19.275,-288,-12708,13084,-2353,-1666,-628,15104,20736,-16385,0,0,0,0,0,0,0
19.549,-1608,-11644,12936,-3269,605,-1385,15616,21760,-17409,-0.18772,-0.16639,1.0154,0.86725,0.031351,-0.49273,-0.064156
19.819,-2944,-12756,14664,-1966,5328,239,16384,22016,-17153,-0.17999,-0.046048,1.0297,0.878,0.066731,-0.47396,-0.0042302
20.095,-412,-12432,12892,-1363,6543,2208,16640,21760,-16385,-0.17725,0.079741,1.0223,0.88161,0.08896,-0.46152,0.043051
20.375,252,-12148,12844,-2728,5031,1227,17152,22784,-16385,-0.17258,0.22537,0.99925,0.88503,0.064852,-0.44192,0.13123
20.646,-252,-12608,13124,-2840,2991,-174,15360,23040,-17665,-0.17501,0.1793,1.0061,0.87958,0.035577,-0.46438,0.097096
20.932,-3656,-12204,10940,-2823,1674,-300,15872,22528,-18689,-0.1822,0.052605,1.0179,0.87046,0.013936,-0.49067,0.036754
21.211,-2168,-11352,11224,-3046,1690,176,15616,23296,-16385,-0.20107,-0.068999,1.0252,0.86482,0.033854,-0.50094,0.0011414
21.495,-2260,-11632,11020,-2018,3567,1191,15104,23808,-18433,-0.21857,-0.19667,1.0172,0.84992,0.049937,-0.52368,-0.029875
21.77,-2012,-11564,8788,-2502,3952,1500,15616,22272,-18433,-0.23187,-0.26054,0.99936,0.84003,0.056957,-0.53417,-0.075977
22.057,-1812,-12156,9652,-2739,3114,149,15360,23040,-17665,-0.22048,-0.17663,1.0142,0.85176,0.075027,-0.5148,-0.062088
22.343,-1716,-11928,9164,-2540,1955,-678,16896,24064,-18689,-0.20745,-0.066829,1.028,0.86584,0.084455,-0.49253,-0.024592
22.627,-2804,-12316,8160,-2318,1931,-1134,15872,23040,-18689,-0.1963,0.054455,1.021,0.88365,0.092295,-0.45863,0.017621
22.919,-2720,-12892,7816,-2850,3204,-1,16896,23552,-19201,-0.19868,0.201,1.0141,0.8835,0.093655,-0.44256,0.12162
23.228,-956,-12804,8452,-2567,5272,-705,16128,23296,-19457,-0.19234,0.15328,1.0115,0.88361,0.059216,-0.45494,0.093526
23.517,-1412,-13488,8260,-1906,6249,-1068,18688,23296,-19969,-0.17911,0.011325,1.0042,0.88543,0.047151,-0.46233,0.0066505
23.803,-436,-13612,7236,-2793,5489,-1233,17152,23296,-19457,-0.1846,-0.14225,0.98801,0.87102,0.059534,-0.48481,-0.052252
24.088,-1516,-13780,7036,-3516,3446,-2437,17408,22016,-18689,0,0,0,0,0,0,0
24.392,-2704,-13768,6972,-3295,2872,-1734,17664,23296,-20993,-0.1892,-0.20292,0.97062,0.85778,0.060982,-0.50431,-0.078536
24.685,-1168,-13516,6880,-2639,2704,-1375,17152,24320,-19969,0,0,0,0,0,0,0
24.976,-2360,-13592,7180,-994,1791,-2823,17920,22528,-20737,-0.18336,0.0026418,1.019,0.87501,0.084477,-0.47634,0.018043
25.287,-3024,-13968,6712,-710,1503,-1622,17408,22016,-21249,-0.17875,0.12556,1.0113,0.87353,0.098982,-0.47039,0.07672
25.583,-2352,-14316,7060,-1519,1482,-1512,16896,23552,-20737,-0.17264,0.20876,0.99729,0.87501,0.10717,-0.44817,0.14841
25.888,-2608,-14428,7152,-2478,1170,-1362,17408,22528,-22273,-0.19905,0.14458,1.0259,0.86847,0.061625,-0.48282,0.09407
26.18,-1696,-14240,7356,-2907,1741,-1744,17664,22272,-20993,-0.24295,0.031316,1.0744,0.85823,0.029415,-0.51051,0.04419
26.483,-2136,-14108,6604,-2860,2586,-2806,18944,22528,-22273,-0.23708,-0.098315,1.0552,0.85085,0.031035,-0.52442,-0.0088571
26.779,-1696,-14096,6484,-2731,3379,-2315,17408,22016,-21761,-0.25472,-0.12384,1.0564,0.84813,0.047822,-0.52625,-0.038233
27.089,-1004,-14000,6736,-1961,2497,-1367,17408,22528,-22273,-0.18614,-0.1172,1.0009,0.8646,0.04257,-0.50065,-0.001861
27.398,-1156,-14552,6392,-1798,2172,-1201,18432,20992,-23297,-0.16006,-0.10593,0.98571,0.87258,0.049112,-0.4859,-0.0097063
27.721,2160,-14516,8588,-2681,-95,-2144,18432,22016,-22785,-0.13234,0.024763,0.98005,0.89062,0.06606,-0.44907,0.027822
28.031,-2160,-14220,6972,-3886,-3809,-2814,18944,21504,-23809,-0.11681,0.11432,0.97403,0.89402,0.080317,-0.43574,0.066351
28.341,-1580,-14440,7136,-3346,-926,-2195,18432,20992,-22785,-0.14799,0.14693,0.99842,0.89014,0.070258,-0.44156,0.087934
28.653,-948,-14592,5596,-2858,1282,-957,18944,20480,-22785,-0.26651,0.14929,1.0955,0.85255,0.034434,-0.51191,0.099612
28.975,-1224,-14488,5300,-2861,2227,-407,18944,21504,-23809,-0.30559,0.13533,1.1188,0.84006,0.020656,-0.53468,0.089342
29.31,-1724,-14892,5968,-2146,2845,-275,17920,21504,-25857,-0.30284,0.038467,1.1251,0.8364,-0.017457,-0.54556,0.049886
29.627,-2540,-15196,5752,-1769,3395,-554,18432,20480,-24833,-0.32953,-0.060797,1.1353,0.83175,-0.039776,-0.5535,-0.015979
29.971,-2940,-14796,5156,-2727,4115,-554,18688,21760,-25601,-0.2906,-0.061914,1.1107,0.83987,-0.010435,-0.54267,-0.0030642
30.296,-2504,-14808,5524,-2754,4319,-813,17664,21760,-24577,-0.16291,-0.061108,1.0282,0.85116,-0.0065317,-0.52355,0.037102
30.638,-1668,-14600,4600,-2682,3330,-930,18176,21248,-25089,-0.12814,-0.066124,1.0031,0.86618,-0.0018553,-0.49911,0.02497
30.967,-1724,-14984,4196,-2743,1908,-1320,18944,20480,-23809,-0.11964,0.0092415,1.003,0.88178,0.012281,-0.4706,0.029126
31.299,-2072,-14524,3844,-3299,2087,-1258,18432,21504,-25345,-0.10208,0.155,0.99955,0.88736,0.059124,-0.45042,0.078844
31.637,-824,-14536,4192,-2486,2478,-2289,19712,20736,-26625,-0.107,0.1668,1.0043,0.88127,0.061458,-0.46078,0.085293
31.973,-1036,-14636,3420,-2093,1769,-2506,19456,20480,-25345,-0.225,0.16812,1.1015,0.8607,0.016488,-0.5013,0.087355
32.3,-40,-15128,3488,-2141,452,-2544,18944,19968,-26369,-0.28701,0.15081,1.1322,0.84033,-0.0079631,-0.53729,0.071447
32.638,-572,-15308,2200,-2632,-481,-3377,18688,19712,-25601,-0.27599,0.062406,1.1304,0.83549,-0.042937,-0.54766,0.013452
32.979,-112,-15024,1116,-2708,530,-2331,17920,20480,-26369,-0.28597,-0.055979,1.1288,0.8399,-0.057247,-0.53902,-0.027472
33.32,1020,-14828,1224,-1231,559,-1830,17920,18944,-26369,-0.24392,-0.049817,1.0974,0.85381,-0.027201,-0.51975,-0.011428
33.667,1004,-15312,944,637,-853,-1450,18176,19712,-26113,-0.10976,-0.051316,0.98007,0.88127,0.059078,-0.46696,0.042563
34.009,1228,-15620,1164,1577,-1752,-26,18688,19712,-25089,-0.10387,-0.071153,0.96438,0.88016,0.13267,-0.4532,0.048192
34.365,936,-16268,1888,1936,-2080,-40,18176,18688,-26625,-0.10648,-0.069784,0.97123,0.79835,0.40584,-0.40742,0.17872
34.716,328,-15884,2188,1781,-1767,331,17664,18688,-26625,-0.11245,-0.07412,0.96938,0.74503,0.50877,-0.3772,0.20929
35.072,780,-16088,2704,1964,-2242,803,18688,19200,-26625,-0.18951,-0.032829,1.0628,0.835,0.30644,-0.43051,0.15338
35.43,496,-16144,2744,1863,-3791,440,18432,16896,-25857,-0.24293,0.076238,1.0949,0.84011,-0.15001,-0.51996,-0.036711
35.785,584,-15564,1312,1464,-4907,-106,18944,18432,-24833,-0.17026,0.16551,1.0136,0.77583,-0.41646,-0.46474,-0.09313
36.141,-148,-14788,1232,2094,-4224,430,17664,19200,-25089,-0.14002,0.18804,0.97691,0.75351,-0.45243,-0.46971,-0.083071
36.499,156,-14908,2728,3415,-4008,1240,17408,19456,-25857,-0.22202,0.14437,1.0779,0.82611,-0.18221,-0.53258,-0.026472
36.848,920,-16104,2436,3722,-6355,1230,18176,18688,-26113,-0.26658,0.015679,1.1158,0.81526,0.21234,-0.52178,0.13417
37.205,852,-14920,1284,2591,-8156,-198,16896,18432,-24833,-0.20023,-0.11356,1.0343,0.74672,0.46074,-0.45645,0.14761
37.568,-344,-13668,2856,4088,-6805,868,17920,18944,-25345,-0.1454,-0.16038,0.9493,0.76138,0.48041,-0.42674,0.086003
37.938,-224,-14956,5916,7013,-5026,3539,16640,19200,-24577,-0.20423,-0.1196,1.0377,0.79282,0.36278,-0.47839,0.10475
38.299,1080,-17204,5876,6013,-6536,3241,18432,18432,-24833,-0.26717,-0.001724,1.1095,0.8375,-0.067685,-0.54064,-0.041404
38.671,1476,-14764,3696,1760,-8557,155,16896,18944,-23809,-0.24408,0.11574,1.0704,0.77302,-0.35888,-0.50625,-0.13176
39.044,-4,-13384,5748,2615,-5772,1441,18944,19456,-24321,-0.15818,0.16345,0.97342,0.78901,-0.39736,-0.46052,-0.08653
39.42,700,-15028,7244,5639,-4620,3164,17664,20224,-23553,-0.21839,0.13861,1.0521,0.80632,-0.25349,-0.53247,-0.045495
39.788,1312,-14848,5508,5177,-4610,2503,15872,19456,-23297,-0.28867,0.040383,1.1207,0.81913,0.057401,-0.56655,0.068933
40.164,316,-13528,5532,1948,-3696,1515,17408,18944,-23297,0,0,0,0,0,0,0
40.545,448,-13084,8084,2475,-2742,2711,17408,18432,-23297,0,0,0,0,0,0,0
40.938,1304,-14396,8592,2922,-5820,2891,17664,20736,-22529,-0.23183,-0.092273,1.0715,0.78242,0.37609,-0.45964,0.18736
41.315,1520,-15040,8320,1763,-8854,1188,16640,20736,-22017,-0.29325,0.028246,1.1388,0.83296,-0.083987,-0.54692,-0.0027403
41.7,-4,-14140,7360,193,-6893,321,17664,19200,-22529,-0.21502,0.15106,1.0376,0.78171,-0.36199,-0.49475,-0.1145
42.094,-1784,-13628,7596,968,-1676,640,17664,20736,-23553,-0.17028,0.16217,0.99124,0.79043,-0.36688,-0.4831,-0.08504
42.489,-1684,-14208,7692,2009,2212,2416,16128,20224,-24065,-0.25161,0.10709,1.0886,0.80674,-0.12526,-0.57727,-0.015491
42.867,184,-14648,7648,1139,3088,2519,15872,20992,-21761,-0.28688,-0.026785,1.1345,0.78711,0.2299,-0.55233,0.1501
