44.683,-12180,-3208,10764,1744,-594,1264,9472,-30464,-22529,-0.12462,0.13214,1.0047,0.88616,0.066366,-0.45035,0.086622
45.086,-12112,-3480,10812,2119,-280,2441,10752,-30208,-23297,-0.18921,0.14124,1.0559,0.87696,0.051647,-0.46793,0.096508
45.487,-11444,-2564,9820,447,486,1518,7936,-29440,-22017,-0.25491,0.13799,1.1053,0.85707,0.051516,-0.50366,0.095467
45.898,-11268,-2044,9296,-1176,135,377,8960,-30464,-23041,-0.26671,0.07563,1.1107,0.85616,0.02527,-0.51033,0.076868
46.299,-11524,-1832,10464,-901,-258,-340,10752,-30208,-22785,-0.28011,-0.044502,1.1096,0.8574,-0.0051088,-0.51338,0.035834
46.707,-12752,-2300,11100,1293,-503,-64,9728,-30208,-23809,-0.25876,-0.060812,1.0957,0.85591,-6.6154e-05,-0.51621,0.030685
47.141,-12700,-3076,10484,2579,192,974,9216,-31232,-22785,-0.15653,-0.073231,1.0028,0.87437,0.036555,-0.48018,0.059717
47.552,-13196,-2400,9388,1763,786,1158,8192,-30208,-23297,-0.16387,-0.05821,1.0133,0.87685,0.03225,-0.47789,0.041432
47.964,-11992,-1500,8732,-1142,449,617,8960,-29952,-22017,-0.14511,0.043709,1.0141,0.88464,0.058364,-0.45656,0.074563
48.375,-12464,-2100,10164,-1263,487,218,10240,-30208,-23809,-0.13966,0.13999,1.0114,0.88527,0.094319,-0.44135,0.11229
48.819,-12496,-2364,10256,-235,451,767,8704,-30720,-22785,-0.21853,0.1429,1.076,0.86882,0.060439,-0.47829,0.11291
49.245,-12324,-2688,10340,993,436,1313,10240,-30720,-22785,-0.30548,0.12644,1.1305,0.8547,0.037631,-0.50844,0.097816
49.671,-12632,-2256,9992,1276,598,1106,8448,-30464,-23041,-0.30401,0.036512,1.1256,0.85308,0.0079645,-0.51705,0.069611
50.078,-12092,-1916,9764,1177,707,-492,8448,-29952,-22529,-0.30807,-0.090117,1.1032,0.8423,0.00028883,-0.53875,0.016409
50.51,-12676,-2036,9668,421,524,-1586,8960,-29952,-23041,-0.25732,-0.073359,1.0783,0.85045,0.015701,-0.5243,0.040082
50.937,-13056,-3028,10484,-502,1424,-958,9728,-30208,-23297,-0.13918,-0.060735,0.99317,0.8678,0.043769,-0.49086,0.06377
51.373,-11992,-3228,10792,-154,2097,-618,7936,-30464,-23553,-0.14104,-0.0037898,1.0004,0.87928,0.048656,-0.4702,0.058409
51.821,-11532,-3260,10924,619,1912,-513,9728,-28672,-24321,-0.12352,0.14201,0.98639,0.88927,0.10137,-0.43083,0.11533
52.255,-12004,-3052,10620,774,1507,504,8704,-30208,-24321,-0.15703,0.16169,1.0182,0.88176,0.096279,-0.44573,0.12066
52.698,-11988,-2412,10176,677,1804,220,9216,-28160,-23297,-0.27369,0.16735,1.1141,0.8489,0.042138,-0.51445,0.11375
53.15,-11928,-2376,9564,-50,2148,-462,9216,-29696,-23809,-0.34138,0.13035,1.1552,0.8295,-0.022611,-0.55122,0.087062
53.609,-12128,-2564,9196,-920,1957,-267,9728,-28672,-24321,-0.3175,-0.036953,1.1458,0.81453,0.23538,-0.50948,0.14685
54.064,-12400,-2280,8900,-324,1311,-266,8448,-29952,-24577,-0.19223,-0.095265,1.0274,-0.48136,0.74241,0.20748,0.41723
54.547,-13356,-1972,8288,577,447,188,8704,-28160,-24833,-0.29927,-0.018162,1.142,0.83932,0.10791,-0.53029,0.051929
54.985,-13276,-2000,8576,1205,27,1154,9984,-29952,-25089,-0.28409,0.11906,1.1236,0.76137,-0.32881,-0.53871,-0.14827
55.43,-13364,-2180,8856,1962,-346,1456,10496,-28416,-24577,-0.19013,0.16327,1.0432,0.7877,-0.35186,-0.49307,-0.11226
55.88,-13620,-2116,8696,1674,-186,1422,9728,-27648,-24321,-0.2821,0.088498,1.1346,0.83518,-0.035027,-0.54751,0.038444
56.336,-13108,-1624,8540,930,584,1086,9216,-29696,-24833,-0.23729,-0.069475,1.07,0.75445,0.43122,-0.45142,0.20266
56.795,-12704,-1380,8964,634,871,327,9472,-29440,-25601,-0.18362,-0.09838,1.0259,0.50946,-0.7162,-0.2344,-0.4154
57.278,-13044,-2392,9072,664,1108,309,7168,-29696,-24321,-0.306,-0.0081356,1.1514,0.84413,-0.0018773,-0.53595,0.014095
57.749,-12528,-2224,9024,510,1250,822,8704,-29184,-24321,-0.25643,0.15337,1.0817,0.75512,-0.41854,-0.48808,-0.12806
58.225,-12360,-1500,9224,451,1250,-114,8960,-29440,-25089,-0.25752,0.15076,1.0893,0.76927,-0.34273,-0.52998,-0.099383
58.693,-12012,-1316,9544,1228,1237,-1438,8960,-29440,-24577,-0.33745,0.026328,1.1683,0.82929,0.079375,-0.54886,0.068782
59.15,-12592,-1172,10548,2695,844,-1502,8448,-27392,-24065,0,0,0,0,0,0,0
59.598,-13112,-2536,10168,3762,1206,-1248,8704,-28160,-24833,-0.3107,-0.0038853,1.0865,0.77552,0.076337,-0.62556,0.037644
60.058,-13140,-2784,8172,2880,2008,-1005,8960,-29440,-25089,-0.38536,0.0571,1.0092,0.60899,-0.063723,-0.78147,-0.11986
